DivClass,ButtonId,ButtonLabel,URL,URLThumbnailPicture,OnClickFunction,OnClickFunctionPlayListVideoListButtonId,OnClickFunctionVideoListFolderName,OnClickFunctionVideoListFileName,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3b,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3c,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3d,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3e,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3f,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3g,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3h,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3i,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3j,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3k
Section-D1a5-VideoList-BY,PlayListButton-BY-VideoListButton-17,17. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BY-VideoListButton-17,Section-D1a5-VideoList-BY,17. ??????,BY.17.,BY.17.,BY.17.,BY.17.,BY.17.,BY.17.,BY.17.,BY.17.,BY.17.,BY.17.
Section-D1a5-VideoList-BY,PlayListButton-BY-VideoListButton-18,18. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BY-VideoListButton-18,Section-D1a5-VideoList-BY,18. ??????,BY.18.,BY.18.,BY.18.,BY.18.,BY.18.,BY.18.,BY.18.,BY.18.,BY.18.,BY.18.
Section-D1a5-VideoList-BY,PlayListButton-BY-VideoListButton-19,19. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BY-VideoListButton-19,Section-D1a5-VideoList-BY,19. ??????,BY.19.,BY.19.,BY.19.,BY.19.,BY.19.,BY.19.,BY.19.,BY.19.,BY.19.,BY.19.
Section-D1a5-VideoList-BY,PlayListButton-BY-VideoListButton-20,20. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BY-VideoListButton-20,Section-D1a5-VideoList-BY,20. ??????,BY.20.,BY.20.,BY.20.,BY.20.,BY.20.,BY.20.,BY.20.,BY.20.,BY.20.,BY.20.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-01,01. Barcelona Gospel Messengers - Can´t Get Enough of Your Love... (Barry White),https://www.youtube.com/watch?v=C6f4sAtnfuQ,https://img.youtube.com/vi/C6f4sAtnfuQ/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-01,Section-D1a5-VideoList-BZ,01. ??????,BZ.01.,BZ.01.,BZ.01.,BZ.01.,BZ.01.,BZ.01.,BZ.01.,BZ.01.,BZ.01.,BZ.01.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-02,02. Paris Select - Levitating (Dua Lipa remix cover),https://www.youtube.com/watch?v=IMK43T8sBRc,https://img.youtube.com/vi/IMK43T8sBRc/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-02,Section-D1a5-VideoList-BZ,02. ??????,BZ.02.,BZ.02.,BZ.02.,BZ.02.,BZ.02.,BZ.02.,BZ.02.,BZ.02.,BZ.02.,BZ.02.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-03,03. Paris Select - Off the Wall (Michael Jackson remix cover),https://www.youtube.com/watch?v=nwnG2EK9Sk4,https://img.youtube.com/vi/nwnG2EK9Sk4/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-03,Section-D1a5-VideoList-BZ,03. ??????,BZ.03.,BZ.03.,BZ.03.,BZ.03.,BZ.03.,BZ.03.,BZ.03.,BZ.03.,BZ.03.,BZ.03.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-04,04. Paris Select - Saturday Night Fever (Bee Gees remix cover),https://www.youtube.com/watch?v=4Fq4aFnavYY,https://img.youtube.com/vi/4Fq4aFnavYY/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-04,Section-D1a5-VideoList-BZ,04. ??????,BZ.04.,BZ.04.,BZ.04.,BZ.04.,BZ.04.,BZ.04.,BZ.04.,BZ.04.,BZ.04.,BZ.04.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-05,05. Paris Select - Dancing Queen (Abba remix cover),https://www.youtube.com/watch?v=woWJSvHW1zY,https://img.youtube.com/vi/woWJSvHW1zY/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-05,Section-D1a5-VideoList-BZ,05. ??????,BZ.05.,BZ.05.,BZ.05.,BZ.05.,BZ.05.,BZ.05.,BZ.05.,BZ.05.,BZ.05.,BZ.05.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-06,06. Paris Select - About Damn Time (Lizzo remix cover),https://www.youtube.com/watch?v=AbS_WdT-n-o,https://img.youtube.com/vi/AbS_WdT-n-o/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-06,Section-D1a5-VideoList-BZ,06. ??????,BZ.06.,BZ.06.,BZ.06.,BZ.06.,BZ.06.,BZ.06.,BZ.06.,BZ.06.,BZ.06.,BZ.06.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-07,"07. Paris Select - Fantasy (Earth, Wind & Fire remix cover)",https://www.youtube.com/watch?v=jWZekVPM-wg,https://img.youtube.com/vi/jWZekVPM-wg/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-07,Section-D1a5-VideoList-BZ,07. ??????,BZ.07.,BZ.07.,BZ.07.,BZ.07.,BZ.07.,BZ.07.,BZ.07.,BZ.07.,BZ.07.,BZ.07.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-08,08. Paris Select - Stayin' Alive (Bee Gees remix cover),https://www.youtube.com/watch?v=1zikZE87xd0,https://img.youtube.com/vi/1zikZE87xd0/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-08,Section-D1a5-VideoList-BZ,08. ??????,BZ.08.,BZ.08.,BZ.08.,BZ.08.,BZ.08.,BZ.08.,BZ.08.,BZ.08.,BZ.08.,BZ.08.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-09,09. Paris Select - Medley (Calvin Harris remix cover),https://www.youtube.com/watch?v=qOtbd3u5C9Y,https://img.youtube.com/vi/qOtbd3u5C9Y/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-09,Section-D1a5-VideoList-BZ,09. ??????,BZ.09.,BZ.09.,BZ.09.,BZ.09.,BZ.09.,BZ.09.,BZ.09.,BZ.09.,BZ.09.,BZ.09.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-10,10. Paris Select - Lovely Day (Bill Withers remix cover),https://www.youtube.com/watch?v=CZdxvfrX3RY,https://img.youtube.com/vi/CZdxvfrX3RY/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-10,Section-D1a5-VideoList-BZ,10. ??????,BZ.10.,BZ.10.,BZ.10.,BZ.10.,BZ.10.,BZ.10.,BZ.10.,BZ.10.,BZ.10.,BZ.10.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-11,11. Paris Select - Señorita (Shawn Mendes & Camila Cabello remix cover),https://www.youtube.com/watch?v=AT3wIsH3RpA,https://img.youtube.com/vi/AT3wIsH3RpA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-11,Section-D1a5-VideoList-BZ,11. ??????,BZ.11.,BZ.11.,BZ.11.,BZ.11.,BZ.11.,BZ.11.,BZ.11.,BZ.11.,BZ.11.,BZ.11.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-12,"12. Leonid & Friends - Boogie Wonderland (Earth, Wind & Fire remix cover)",https://www.youtube.com/watch?v=iQCpWw9dNRk,https://img.youtube.com/vi/iQCpWw9dNRk/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-12,Section-D1a5-VideoList-BZ,12. ??????,BZ.12.,BZ.12.,BZ.12.,BZ.12.,BZ.12.,BZ.12.,BZ.12.,BZ.12.,BZ.12.,BZ.12.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-13,13. Leonid & Friends - Ain’t Nobody (Chaka Khan and Rufus remix cover),https://www.youtube.com/watch?v=jko3HdUOLhc,https://img.youtube.com/vi/jko3HdUOLhc/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-13,Section-D1a5-VideoList-BZ,13. ??????,BZ.13.,BZ.13.,BZ.13.,BZ.13.,BZ.13.,BZ.13.,BZ.13.,BZ.13.,BZ.13.,BZ.13.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-14,14. Dathan Thigpen choir - Human Nature (Michael Jackson remix cover),https://www.youtube.com/watch?v=Tg3xDcp8E6s,https://img.youtube.com/vi/Tg3xDcp8E6s/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-14,Section-D1a5-VideoList-BZ,14. ??????,BZ.14.,BZ.14.,BZ.14.,BZ.14.,BZ.14.,BZ.14.,BZ.14.,BZ.14.,BZ.14.,BZ.14.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-15,15. David Perrico Pop Strings Orch... - Year of the Cat (Al Stewart remix cover),https://www.youtube.com/watch?v=83Yx6yDYwZ4,https://img.youtube.com/vi/83Yx6yDYwZ4/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-15,Section-D1a5-VideoList-BZ,15. ??????,BZ.15.,BZ.15.,BZ.15.,BZ.15.,BZ.15.,BZ.15.,BZ.15.,BZ.15.,BZ.15.,BZ.15.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-16,16. Miami Co. - Hot Stuff (Donna Summer remix cover),https://www.youtube.com/watch?v=n5U-_CFfRDA,https://img.youtube.com/vi/n5U-_CFfRDA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-16,Section-D1a5-VideoList-BZ,16. ??????,BZ.16.,BZ.16.,BZ.16.,BZ.16.,BZ.16.,BZ.16.,BZ.16.,BZ.16.,BZ.16.,BZ.16.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-17,17. Dua Lipa - Levitating (Dj Smooth remix),https://www.youtube.com/watch?v=6y9sLeB3fsk,https://img.youtube.com/vi/6y9sLeB3fsk/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-17,Section-D1a5-VideoList-BZ,17. ??????,BZ.17.,BZ.17.,BZ.17.,BZ.17.,BZ.17.,BZ.17.,BZ.17.,BZ.17.,BZ.17.,BZ.17.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-18,18. Dua Lipa - Houdini (Dj Smooth remix),https://www.youtube.com/watch?v=GZW9jsYl3uY,https://img.youtube.com/vi/GZW9jsYl3uY/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-18,Section-D1a5-VideoList-BZ,18. ??????,BZ.18.,BZ.18.,BZ.18.,BZ.18.,BZ.18.,BZ.18.,BZ.18.,BZ.18.,BZ.18.,BZ.18.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-19,19. Dua Lipa - Don't Start Now (The Tonight Show Starring Jimmy Fallon),https://www.youtube.com/watch?v=JlkPChcoHOg,https://img.youtube.com/vi/JlkPChcoHOg/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-19,Section-D1a5-VideoList-BZ,19. ??????,BZ.19.,BZ.19.,BZ.19.,BZ.19.,BZ.19.,BZ.19.,BZ.19.,BZ.19.,BZ.19.,BZ.19.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-20,20. Capital Cities - Safe & Sound (Live at Perez Hilton's SXSW Party),https://www.youtube.com/watch?v=hDs5XXTMnNg,https://img.youtube.com/vi/hDs5XXTMnNg/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-20,Section-D1a5-VideoList-BZ,20. ??????,BZ.20.,BZ.20.,BZ.20.,BZ.20.,BZ.20.,BZ.20.,BZ.20.,BZ.20.,BZ.20.,BZ.20.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-21,21. Capital Cities - Kangaroo Court (Live at Live Nation Labs SXSW),https://www.youtube.com/watch?v=5Ssh5uTcXeE,https://img.youtube.com/vi/5Ssh5uTcXeE/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-21,Section-D1a5-VideoList-BZ,21. ??????,BZ.21.,BZ.21.,BZ.21.,BZ.21.,BZ.21.,BZ.21.,BZ.21.,BZ.21.,BZ.21.,BZ.21.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-22,22. Chan Chan - Playing For Change (Song Around The World),https://www.youtube.com/watch?v=WAjRmHODjyQ,https://img.youtube.com/vi/WAjRmHODjyQ/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-22,Section-D1a5-VideoList-BZ,22. ??????,BZ.22.,BZ.22.,BZ.22.,BZ.22.,BZ.22.,BZ.22.,BZ.22.,BZ.22.,BZ.22.,BZ.22.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-23,23. Red Hot Chili Peppers - The Adventures of Rain Dance Maggie (Venice Beach),https://www.youtube.com/watch?v=RtBbinpK5XI,https://img.youtube.com/vi/RtBbinpK5XI/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-23,Section-D1a5-VideoList-BZ,23. ??????,BZ.23.,BZ.23.,BZ.23.,BZ.23.,BZ.23.,BZ.23.,BZ.23.,BZ.23.,BZ.23.,BZ.23.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-24,24. Coldplay - Adventure Of A Lifetime (Live at Global Citizen Festival Hamburg),https://www.youtube.com/watch?v=1D4YKwlhwFo,https://img.youtube.com/vi/1D4YKwlhwFo/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-24,Section-D1a5-VideoList-BZ,24. ??????,BZ.24.,BZ.24.,BZ.24.,BZ.24.,BZ.24.,BZ.24.,BZ.24.,BZ.24.,BZ.24.,BZ.24.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-25,25. Chris Martins - A Different Corner (Tribute to George Michael...),https://www.youtube.com/watch?v=CmQRGZl_AXE,https://img.youtube.com/vi/CmQRGZl_AXE/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-25,Section-D1a5-VideoList-BZ,25. ??????,BZ.25.,BZ.25.,BZ.25.,BZ.25.,BZ.25.,BZ.25.,BZ.25.,BZ.25.,BZ.25.,BZ.25.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-26,26. Le Flex - Meet Me On The Dancefloor (Choreography by Tevyn Cole),https://www.youtube.com/watch?v=hrI-0c3bNFY,https://img.youtube.com/vi/hrI-0c3bNFY/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-26,Section-D1a5-VideoList-BZ,26. ??????,BZ.26.,BZ.26.,BZ.26.,BZ.26.,BZ.26.,BZ.26.,BZ.26.,BZ.26.,BZ.26.,BZ.26.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-27,"27. Kraak & Smaak - Naked (Live at TivoliVredenburg, Utrecht, The Netherlands)",https://www.youtube.com/watch?v=QmpLAArrjEI,https://img.youtube.com/vi/QmpLAArrjEI/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-27,Section-D1a5-VideoList-BZ,27. ??????,BZ.27.,BZ.27.,BZ.27.,BZ.27.,BZ.27.,BZ.27.,BZ.27.,BZ.27.,BZ.27.,BZ.27.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-28,"28. Chris Standring - Oliver's Twist (feat, Venice Beach Roller Skaters)",https://www.youtube.com/watch?v=zSRxvfR-_nE,https://img.youtube.com/vi/zSRxvfR-_nE/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-28,Section-D1a5-VideoList-BZ,28. ??????,BZ.28.,BZ.28.,BZ.28.,BZ.28.,BZ.28.,BZ.28.,BZ.28.,BZ.28.,BZ.28.,BZ.28.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-29,29. Marie Flore - Mal Barré (Live),https://www.youtube.com/watch?v=jCc96pcQ75A,https://img.youtube.com/vi/jCc96pcQ75A/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-29,Section-D1a5-VideoList-BZ,29. ??????,BZ.29.,BZ.29.,BZ.29.,BZ.29.,BZ.29.,BZ.29.,BZ.29.,BZ.29.,BZ.29.,BZ.29.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-30,30. Tears For Fears - Everybody Wants To Rule The World,https://www.youtube.com/watch?v=NZ-o1N2swMw,https://img.youtube.com/vi/NZ-o1N2swMw/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-30,Section-D1a5-VideoList-BZ,30. ??????,BZ.30.,BZ.30.,BZ.30.,BZ.30.,BZ.30.,BZ.30.,BZ.30.,BZ.30.,BZ.30.,BZ.30.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-31,31. Peter Gabriel - Solsbury Hill (Live),https://www.youtube.com/watch?v=WeYqJxlSv-Y,https://img.youtube.com/vi/WeYqJxlSv-Y/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-31,Section-D1a5-VideoList-BZ,31. ??????,BZ.31.,BZ.31.,BZ.31.,BZ.31.,BZ.31.,BZ.31.,BZ.31.,BZ.31.,BZ.31.,BZ.31.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-32,32. Fatboy Slim - Weapon Of Choice (feat. Bootsy Collins & Christopher Walken),https://www.youtube.com/watch?v=wCDIYvFmgW8,https://img.youtube.com/vi/wCDIYvFmgW8/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-32,Section-D1a5-VideoList-BZ,32. ??????,BZ.32.,BZ.32.,BZ.32.,BZ.32.,BZ.32.,BZ.32.,BZ.32.,BZ.32.,BZ.32.,BZ.32.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-33,33. Richard Goodall - Don't Stop Believin' (America's Got Talent),https://www.youtube.com/watch?v=cffU0jSYJd8,https://img.youtube.com/vi/cffU0jSYJd8/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-33,Section-D1a5-VideoList-BZ,33. ??????,BZ.33.,BZ.33.,BZ.33.,BZ.33.,BZ.33.,BZ.33.,BZ.33.,BZ.33.,BZ.33.,BZ.33.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-34,34. Master KG - Jerusalema (Jerusalema (Feat. Burna Boy & Nomcebo Zikode),https://www.youtube.com/watch?v=9-RhCvYpxqc,https://img.youtube.com/vi/9-RhCvYpxqc/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-34,Section-D1a5-VideoList-BZ,34. ??????,BZ.34.,BZ.34.,BZ.34.,BZ.34.,BZ.34.,BZ.34.,BZ.34.,BZ.34.,BZ.34.,BZ.34.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-35,35. Master KG - Jerusalema (Jerusalema (Feat. Burna Boy & Nomcebo Zikode),https://www.youtube.com/watch?v=mdFudLPyqng,https://img.youtube.com/vi/mdFudLPyqng/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-35,Section-D1a5-VideoList-BZ,35. ??????,BZ.35.,BZ.35.,BZ.35.,BZ.35.,BZ.35.,BZ.35.,BZ.35.,BZ.35.,BZ.35.,BZ.35.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-36,36. Master KG - Jerusalema (Jerusalema (Feat. Burna Boy & Nomcebo Zikode),https://www.youtube.com/watch?v=9_tXHwe6o3A,https://img.youtube.com/vi/9_tXHwe6o3A/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-36,Section-D1a5-VideoList-BZ,36. ??????,BZ.36.,BZ.36.,BZ.36.,BZ.36.,BZ.36.,BZ.36.,BZ.36.,BZ.36.,BZ.36.,BZ.36.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-37,37. Master KG - Jerusalema (Jerusalema (Feat. Burna Boy & Nomcebo Zikode),https://www.youtube.com/watch?v=kE5IryxWD1c,https://img.youtube.com/vi/kE5IryxWD1c/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-37,Section-D1a5-VideoList-BZ,37. ??????,BZ.37.,BZ.37.,BZ.37.,BZ.37.,BZ.37.,BZ.37.,BZ.37.,BZ.37.,BZ.37.,BZ.37.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-38,38. Kraak & Smaak - I Think (08:18) & Stumble (46:09) (feat. Ivar & Berenice),https://www.youtube.com/watch?v=X6mtBbHVGLA,https://img.youtube.com/vi/X6mtBbHVGLA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-38,Section-D1a5-VideoList-BZ,38. ??????,BZ.38.,BZ.38.,BZ.38.,BZ.38.,BZ.38.,BZ.38.,BZ.38.,BZ.38.,BZ.38.,BZ.38.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-39,39. Polo & Pan - Canopée (59:30),https://www.youtube.com/watch?v=CsGauHXioos,https://img.youtube.com/vi/CsGauHXioos/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-39,Section-D1a5-VideoList-BZ,39. ??????,BZ.39.,BZ.39.,BZ.39.,BZ.39.,BZ.39.,BZ.39.,BZ.39.,BZ.39.,BZ.39.,BZ.39.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-40,40. Paris Select - Africa (Toto remix cover),https://www.youtube.com/watch?v=Bpgpmk9J6BI,https://img.youtube.com/vi/Bpgpmk9J6BI/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-40,Section-D1a5-VideoList-BZ,40. ??????,BZ.40.,BZ.40.,BZ.40.,BZ.40.,BZ.40.,BZ.40.,BZ.40.,BZ.40.,BZ.40.,BZ.40.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-41,41. Pub Choir - Africa (Toto remix cover),https://www.youtube.com/watch?v=kTmRhPsJo5M,https://img.youtube.com/vi/kTmRhPsJo5M/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-41,Section-D1a5-VideoList-BZ,41. ??????,BZ.41.,BZ.41.,BZ.41.,BZ.41.,BZ.41.,BZ.41.,BZ.41.,BZ.41.,BZ.41.,BZ.41.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-42,42. Angel City Chorale - Africa (Toto remix cover),https://www.youtube.com/watch?v=-c9-poC5HGw,https://img.youtube.com/vi/-c9-poC5HGw/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-42,Section-D1a5-VideoList-BZ,42. ??????,BZ.42.,BZ.42.,BZ.42.,BZ.42.,BZ.42.,BZ.42.,BZ.42.,BZ.42.,BZ.42.,BZ.42.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-43,43. SYNTHONY - Children (Robert Miles remix cover),https://www.youtube.com/watch?v=RpySgCQpm5M,https://img.youtube.com/vi/RpySgCQpm5M/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-43,Section-D1a5-VideoList-BZ,43. ??????,BZ.43.,BZ.43.,BZ.43.,BZ.43.,BZ.43.,BZ.43.,BZ.43.,BZ.43.,BZ.43.,BZ.43.
Section-D1a5-VideoList-BZ,PlayListButton-BZ-VideoListButton-44,"44. The Danish National Sym.. - The Good, the Bad and the Ugly (Ennio Morricone)",https://www.youtube.com/watch?v=enuOArEfqGo,https://img.youtube.com/vi/enuOArEfqGo/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-BZ-VideoListButton-44,Section-D1a5-VideoList-BZ,44. ??????,BZ.44.,BZ.44.,BZ.44.,BZ.44.,BZ.44.,BZ.44.,BZ.44.,BZ.44.,BZ.44.,BZ.44.
Section-D1a5-VideoList-ZZ,PlayListButton-ZZ-VideoListButton-01,01. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-ZZ-VideoListButton-01,Section-D1a5-VideoList-ZZ,01. ??????,ZZ.01.,ZZ.01.,ZZ.01.,ZZ.01.,ZZ.01.,ZZ.01.,ZZ.01.,ZZ.01.,ZZ.01.,ZZ.01.
Section-D1a5-VideoList-ZZ,PlayListButton-ZZ-VideoListButton-02,02. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-ZZ-VideoListButton-02,Section-D1a5-VideoList-ZZ,02. ??????,ZZ.02.,ZZ.02.,ZZ.02.,ZZ.02.,ZZ.02.,ZZ.02.,ZZ.02.,ZZ.02.,ZZ.02.,ZZ.02.
Section-D1a5-VideoList-ZZ,PlayListButton-ZZ-VideoListButton-03,03. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-ZZ-VideoListButton-03,Section-D1a5-VideoList-ZZ,03. ??????,ZZ.03.,ZZ.03.,ZZ.03.,ZZ.03.,ZZ.03.,ZZ.03.,ZZ.03.,ZZ.03.,ZZ.03.,ZZ.03.
Section-D1a5-VideoList-ZZ,PlayListButton-ZZ-VideoListButton-04,04. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-ZZ-VideoListButton-04,Section-D1a5-VideoList-ZZ,04. ??????,ZZ.04.,ZZ.04.,ZZ.04.,ZZ.04.,ZZ.04.,ZZ.04.,ZZ.04.,ZZ.04.,ZZ.04.,ZZ.04.
Section-D1a5-VideoList-ZZ,PlayListButton-ZZ-VideoListButton-05,05. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-ZZ-VideoListButton-05,Section-D1a5-VideoList-ZZ,05. ??????,ZZ.05.,ZZ.05.,ZZ.05.,ZZ.05.,ZZ.05.,ZZ.05.,ZZ.05.,ZZ.05.,ZZ.05.,ZZ.05.
Section-D1a5-VideoList-ZZ,PlayListButton-ZZ-VideoListButton-06,06. ??????,https://www.youtube.com/watch?v=AAAAAAAAAAA,https://img.youtube.com/vi/AAAAAAAAAAA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-ZZ-VideoListButton-06,Section-D1a5-VideoList-ZZ,06. ??????,ZZ.06.,ZZ.06.,ZZ.06.,ZZ.06.,ZZ.06.,ZZ.06.,ZZ.06.,ZZ.06.,ZZ.06.,ZZ.06.
